,compound_name,canonical_smiles,BBclass
1572,Unknown,CCC(NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(N)CC(C)C)C(=O)NC(CCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CC)C(=O)NC(C=O)CCCN,BBB-
1573,Unknown,CC12CC(N)C1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2,BBB-
1574,Unknown,CN(C)C1C(O)=C(C(=O)NCN2CCN(C(=N)NC(=N)N)CC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,BBB-
1575,Unknown,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,BBB-
1576,Unknown,CNC(C)C(O)c1ccc(O)cc1,BBB-
1577,Unknown,Cc1cc(=O)oc2cc(O)ccc12,BBB-
1578,Unknown,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,BBB-
1579,Unknown,CC(O)C1C(=O)N2C(C(=O)O)=C(SCCNC=N)CC12,BBB-
1580,Unknown,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,BBB-
1581,Unknown,CNC1C(O)C(OC2C(NC(=O)C(O)CN)CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)OCC1(C)O,BBB-
1582,Unknown,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,BBB-
1583,Unknown,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,BBB-
1584,Unknown,COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,BBB-
1585,Unknown,Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,BBB-
1586,Unknown,CNCCC(O)C1CC(SC2=C(C(=O)O)N3C(=O)C(C(C)O)C3C2C)CN1,BBB-
1587,Unknown,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(NC(=O)C(N)CC(C)C)C(O)C(C)O1,BBB-
1588,Unknown,NC(Cc1ccc(O)c(O)c1)C(=O)O,BBB-
1589,Unknown,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,BBB-
1590,Unknown,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOC)C(C)C(O)C1(C)O,BBB-
1591,Unknown,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,BBB-
1592,Unknown,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,BBB-
1593,Unknown,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,BBB-
1594,Unknown,CN(C)C1C(O)=C(C(=O)NCNCCCCC(N)C(=O)O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,BBB-
1595,Unknown,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,BBB-
1596,Unknown,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12,BBB-
1597,Unknown,CC(CN(C)C)OC(C)(c1ccccc1)c1ccc(Cl)cc1,BBB-
1598,Unknown,CC1OC(OC2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)CC(N)C1O,BBB-
1599,Unknown,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,BBB-
1600,Unknown,C=NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,BBB-
1601,Unknown,CCN(CC)CCOC(=O)C1N2C(=O)C(NC(=O)c3c(OC)cccc3OC)C2SC1(C)C,BBB-
1602,Unknown,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
1603,Unknown,COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C,BBB-
1604,Unknown,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC,BBB-
1605,Unknown,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,BBB-
1606,Unknown,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,BBB-
1607,Unknown,CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,BBB-
1608,Unknown,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,BBB-
1609,Unknown,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,BBB-
1610,Unknown,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,BBB-
1611,Unknown,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,BBB-
1612,Unknown,NCC1OC(OC2C(N)CC(N)C(O)C2O)C(N)C(O)C1O,BBB-
1613,Unknown,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,BBB-
1614,Unknown,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,BBB-
1615,Unknown,CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,BBB-
1616,Unknown,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,BBB-
1617,Unknown,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],BBB-
1618,Unknown,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc([N+](=O)[O-])c4CC3CC12,BBB-
1619,Unknown,NCC(O)c1cccc(O)c1,BBB-
1620,Unknown,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,BBB-
1621,Unknown,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,BBB-
1622,Unknown,CON=C(C(=O)NC1C(=O)N(OCC(=O)O)C1C)c1csc(N)n1,BBB-
1623,Unknown,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,BBB-
1624,Unknown,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,BBB-
1625,Unknown,CN(C)C1C(O)=C(C(=O)NCN2CCCC(C(=O)O)C2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,BBB-
1626,Unknown,CC(=O)OCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C,BBB-
1627,Unknown,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,BBB-
1628,Unknown,CN(C)C1C(O)=C(C(=O)NCNC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,BBB-
1629,Unknown,CN(C)C1C(O)=C(C(=O)NCN2CCN(CCO)CC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,BBB-
1630,Unknown,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O,BBB-
1631,Unknown,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC2CCCCO2)C(C)O1,BBB-
1632,Unknown,CC1(C)SC2C(NC(=O)C(NC(=O)CNC(=N)c3ccncc3)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
1633,Unknown,CC1(C)SC2C(NC(=O)C(NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,BBB-
1634,Unknown,CC1(C)SC2C(NC(=O)C(NC(=O)Nc3cnc(Nc4ccc(S(N)(=O)=O)cc4)nc3O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,BBB-
1635,Unknown,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,BBB-
1636,Unknown,CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,BBB-
1637,Unknown,Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,BBB-
1638,Unknown,NCC1OC(OC2C(N)CC(NC(CO)CO)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,BBB-
1639,Unknown,CC1(C)SC2C(NC(=O)c3nc4ccccc4nc3C(=O)O)C(=O)N2C1C(=O)O,BBB-
1640,Unknown,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,BBB-
1641,Unknown,CCN(CC)C(C)=NN=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,BBB-
1642,Unknown,CCN(CC)c1nc2c(s1)c1c(O)c3c(O)c(C)c4c(c32)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N1)O4,BBB-
1643,Unknown,CCN(CC)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,BBB-
1644,Unknown,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,BBB-
1645,Unknown,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,BBB-
1646,Unknown,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,BBB-
1647,Unknown,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,BBB-
1648,Unknown,CC(O)C1C(=O)N2C(C(=O)O)=C(COC(N)=O)SC12,BBB-
1649,Unknown,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,BBB-
1650,Unknown,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC4OC5CC(=O)C(C)OC5OC4C(C)O3)C(C)O2)c2c(O)c3c(c(O)c2C1OC1CC(N(C)C)C(O)C(C)O1)C(=O)c1cccc(O)c1C3=O,BBB-
1651,Unknown,CN(C)C1C(O)=C(C(=O)NCN2CCCC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,BBB-
1652,Unknown,CC1(C)SC2C(NC(=O)C(NC(=O)Cc3ccc(C4=NCCCN4)cc3)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
1653,Unknown,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,BBB-
1654,Unknown,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,BBB-
1655,Unknown,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,BBB-
1656,Unknown,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccccc4)NC3(C)C)C2SC1(C)C,BBB-
1657,Unknown,CC(=O)OC1C=CC(C)=CCC(O)C=CC(C)=CC(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O,BBB-
1658,Unknown,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,BBB-
1659,Unknown,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,BBB-
1660,Unknown,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,BBB-
1661,Unknown,CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,BBB-
1662,Unknown,CC(O)C1C(=O)N2C(C(=O)O)=C(F)SC12,BBB-
1663,Unknown,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,BBB-
1664,Unknown,CC1(C)SC2C(NC(=O)C(NS(=O)(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
1665,Unknown,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,BBB-
1666,Unknown,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21,BBB-
1667,Unknown,CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O,BBB-
1668,Unknown,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(c(Cl)c4)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)C2OC2OC(CO)C(O)C(O)C2NC(C)=O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,BBB-
1669,Unknown,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1OC,BBB-
1670,Unknown,Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,BBB-
1671,Unknown,CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(=O)O,BBB-
1672,Unknown,CC1(C)C(NCC(=NOCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,BBB-
1673,Unknown,CC(C)C(=O)OCc1cccc(OC(=O)C2N3C(=O)C(NC(=O)Cc4ccccc4)C3SC2(C)C)c1,BBB-
1674,Unknown,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,BBB-
1675,Unknown,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,BBB-
1676,Unknown,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,BBB-
1677,Unknown,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O,BBB-
1678,Unknown,CCCCC1CC(=O)C2(O)OC3C(NC)C(O)C(NC)C(O)C3OC2O1,BBB-
1679,Unknown,Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,BBB-
1680,Unknown,CC1COC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C)COC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC1=O,BBB-
1681,Unknown,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,BBB-
1682,Unknown,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,BBB-
1683,Unknown,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1,BBB-
1684,Unknown,CC1=CC(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)C=CC(=O)NCC=C1,BBB-
1685,Unknown,CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccccc2)N(C)C(=O)C2CCCN2C1=O,BBB-
1686,Unknown,N#CC(=Cc1ccc(O)cc1)C(C#N)=Cc1ccc(O)cc1,BBB-
1687,Unknown,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=NNC(=O)c1ccccc1)CC3OC1CC(N)C(O)C(C)O1,BBB-
1688,Unknown,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,BBB-
1689,Unknown,CC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,BBB-
1690,Unknown,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,BBB-
1691,Unknown,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,BBB-
1692,Unknown,C=CCN1C(=O)C(CC(C)C)NC1=S,BBB-
1693,Unknown,CC1CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,BBB-
1694,Unknown,C=CCC(N)Cc1ccccc1,BBB-
1695,Unknown,CC(=O)C1(O)C(O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,BBB-
1696,Unknown,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,BBB-
1697,Unknown,CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CCN1CCN(c2ccccc2)CC1,BBB-
1698,Unknown,CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,BBB-
1699,Unknown,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,BBB-
1700,Unknown,NC12CC3CC(CC(C3)C1)C2,BBB-
1701,Unknown,CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3C(O)CC21C,BBB-
1702,Unknown,CNCCCC1(C)C(=O)N(c2ccccc2)c2ccccc21,BBB-
1703,Unknown,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,BBB-
1704,Unknown,Cc1cc(N(C)C)ccc1CC(C)N,BBB-
1705,Unknown,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,BBB-
1706,Unknown,CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,BBB-
1707,Unknown,CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,BBB-
1708,Unknown,COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,BBB-
1709,Unknown,CN1CCN2c3ccccc3Cn3cccc3C2C1,BBB-
1710,Unknown,CCOC(=O)N1CCC(=O)N(c2ccccc2)c2cc(Cl)ccc21,BBB-
1711,Unknown,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,BBB-
1712,Unknown,N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,BBB-
1713,Unknown,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,BBB-
1714,Unknown,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,BBB-
1715,Unknown,CC(NNC(=O)c1ccccc1)c1ccccc1,BBB-
1716,Unknown,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,BBB-
1717,Unknown,O=C(OC1CN2CCC1CC2)c1ccccc1,BBB-
1718,Unknown,CNCC12CCC(c3ccccc31)c1ccccc12,BBB-
1719,Unknown,CC(Cc1ccccc1)N(C)Cc1ccccc1,BBB-
1720,Unknown,CCCN(c1ccncc1)n1ccc2ccccc21,BBB-
1721,Unknown,CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,BBB-
1722,Unknown,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,BBB-
1723,Unknown,CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,BBB-
1724,Unknown,CNCCCCOc1ccccc1Cc1ccccc1,BBB-
1725,Unknown,CN(C)CCN(C)n1cc(-c2ccccc2)c2ccccc21,BBB-
1726,Unknown,C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,BBB-
1727,Unknown,CCn1nnn(CCN2CCC(N(C(=O)COC)c3ccccc3F)C(C)C2)c1=O,BBB-
1728,Unknown,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,BBB-
1729,Unknown,CN(C)C(=O)CCNc1ccc(Br)cc1,BBB-
1730,Unknown,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,BBB-
1731,Unknown,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,BBB-
1732,Unknown,CCCCCCCCCC(=O)OC1(c2ccc(Br)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,BBB-
1733,Unknown,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,BBB-
1734,Unknown,CN(C)CCOC(c1ccccc1)c1ccccc1C(C)(C)C,BBB-
1735,Unknown,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,BBB-
1736,Unknown,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,BBB-
1737,Unknown,CCCCNCC1COc2ccccc2O1,BBB-
1738,Unknown,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,BBB-
1739,Unknown,CCOC(=O)NNC(C)c1ccccc1,BBB-
1740,Unknown,CCOC(=O)NC(O)C(Cl)(Cl)Cl,BBB-
1741,Unknown,CCC(Br)(CC)C(=O)NC(N)=O,BBB-
1742,Unknown,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,BBB-
1743,Unknown,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,BBB-
1744,Unknown,CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC,BBB-
1745,Unknown,Fc1ccc2[nH]c3c(c2c1)CN(CCc1ccncc1)CC3,BBB-
1746,Unknown,CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1,BBB-
1747,Unknown,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,BBB-
1748,Unknown,CC(C)(O)C(Cl)(Cl)Cl,BBB-
1749,Unknown,CC12C=CC(=O)C=C1C(Cl)CC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,BBB-
1750,Unknown,COC(=O)C1C2CC3c4[nH]c5ccc(Cl)cc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,BBB-
1751,Unknown,NC(=O)OCC(O)COc1ccc(Cl)cc1,BBB-
1752,Unknown,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,BBB-
1753,Unknown,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,BBB-
1754,Unknown,O=C1NC(CCCl)Oc2ccccc21,BBB-
1755,Unknown,CN(C)CCCN1c2ccccc2CCc2ccc(C#N)cc21,BBB-
1756,Unknown,OC1(c2ccccc2Cl)C2=NCCCN2c2ccccc21,BBB-
1757,Unknown,CNC1CCN2c3ccccc3CCc3cccc1c32,BBB-
1758,Unknown,CN(C)CCC=C1c2ccccc2COc2ccccc21,BBB-
1759,Unknown,COc1ccc(C(O)CN2CCN(c3cccccc3=O)CC2)cc1OC,BBB-
1760,Unknown,CN(CC=Cc1ccccc1)CCOC(c1ccccc1)c1ccccc1,BBB-
1761,Unknown,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,BBB-
1762,Unknown,O=C1CCC(c2ccccc2)(C2CCN(CC=Cc3ccccc3)CC2)C(=O)N1,BBB-
1763,Unknown,CCNC(=O)C=Cc1cccc(Br)c1,BBB-
1764,Unknown,COc1cc(C=CC(N)=O)cc(OC)c1OC,BBB-
1765,Unknown,O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1,BBB-
1766,Unknown,CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,BBB-
1767,Unknown,CN(C)CC(O)C(c1ccccc1)c1cccc(Cl)c1,BBB-
1768,Unknown,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,BBB-
1769,Unknown,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,BBB-
